,time,id,like,text
379,Sun Nov 28 23:59:31 +0000 2021,1465108124738768896,0,"@rpcounat @shashastew @RageSheen Well, herd immunity hasnt *really* been debunked. The issue with COVID and herd imunity is that it is too fast to isolated, and stop from getting traction, but also to slow to actually induce immune response in enough people fast enough to get those antibodies active AT SAME TIME"
380,Sun Nov 28 23:54:24 +0000 2021,1465106836504334336,3,"@justinbaragona And Sweden's early pandemic approach was a case study on how not to respond to a pandemic, they had higher mortality than neighboring countries, which they could totally use as an example of mishandling of the pandemic by LW government. https://t.co/G3vCmGlgy0"
381,Sun Nov 28 23:55:05 +0000 2021,1465107006176571395,0,"@PaulSalci @christo77562346 @CP24 https://t.co/FL6zJJWI2P: “If you’re unvaccinated, you remain at increased risk of being infected with and spreading the virus that causes COVID-19 when travelling internationally. You should continue avoiding non-essential travel to all destinations.” Source: govt website"
382,Sun Nov 28 23:56:54 +0000 2021,1465107462495821825,6,@NPR Dear NPR... it's been found in Canada. It's probably already here in the US.  https://t.co/5nideWxRti
383,Sun Nov 28 23:56:08 +0000 2021,1465107270644248583,1,"Anything blocked on election or covid is because Because Twitter &amp; Facebook is owned by Vanguard Group and BlackRock Inc., the same entities that own Pfizer, Big Pharma and the mainstream media."
384,Sun Nov 28 23:59:16 +0000 2021,1465108057831129089,0,The fact it was a concern in my household when I have covid that I might’ve accidentally gave it to Thomas Rhett and his family
385,Sun Nov 28 23:58:25 +0000 2021,1465107845771366406,0,Thank you South #Africa for warning the world about the Omicron virus. U saved many lives. Well wishes to your country. Hope nations send you covid shots. @BBCWorld @ABCWorldNews @NBCNews @gop @WHO @cnn @nytimes @BreitbartNews @latimes @USATODAY @guardian @TheDemocrats @Pontifex
386,Sun Nov 28 23:57:29 +0000 2021,1465107610542084101,0,"Sixty-one people who arrived in #Amsterdam on two flights from South Africa have tested positive for Covid-19, Dutch officials say. They have been placed in isolation at a hotel near #Schiphol airport. https://t.co/zoKBlSXPVt"
387,Sun Nov 28 23:53:56 +0000 2021,1465106718665457669,0,Can't make this stuff up  https://t.co/7dY2Y5cCh6
388,Sun Nov 28 23:57:32 +0000 2021,1465107625448726531,1,@Touchables2 Yeah flu took a year off🤷🏻‍♂️was like I’m gonna kick back and let covid do it’s thing. Yes I agree the ventilator is not good🤨Most people I know that have had “covid” even if were really ill got better staying at home. I’ve had flu 4 times each time was in bed 1-2 weeks.
389,Sun Nov 28 23:58:39 +0000 2021,1465107905636618241,0,"@BurDarius Bullsht. I have not read anywhere that it's mutating because of the vaccine. That is absolute lunacy. @DrEricDing can respond to this. An actual epidemiologist, 16 yrs at Harvard and the first person to Tweet about COVID in Jan 2020. He is more reliable than  QAnon news 🙄"
390,Sun Nov 28 23:58:34 +0000 2021,1465107883415146498,8,"▶️ Swiss express support for maintaining Covid measures, despite protests https://t.co/9lEL5JHlqn https://t.co/kcAByUPWEo"
391,Sun Nov 28 23:57:27 +0000 2021,1465107601730031617,119,New Zealand completely squandered their previous Covid control successes by continuing to use droplet precautions instead of airborne. @kprather88  They should have provided everyone with high quality masks instead of telling them to wash their hands and sneeze into their elbows. https://t.co/WFGWLMifZB
392,Sun Nov 28 23:55:08 +0000 2021,1465107018994356227,0,"I would take anecdata with a grain of salt, but with a new variant it may be especially important to remember that COVID may not present exactly like previous strains."
393,Sun Nov 28 23:57:38 +0000 2021,1465107647309484034,1,"@patrioticjam Hi Kerry, yes ma'am, little cowl breeze ah bit mi shut every now &amp; then. Our lives will be spared my fren, talk bout that need to order some bells for mi fren dem suh when covid tek ah seat wi ring wi bell guh straight inna Arena to celebrate wi goodas party ✌🏽🔔🇯🇲"
394,Sun Nov 28 23:56:34 +0000 2021,1465107378278322179,0,Anyone else….uuuhhhh….a bit worried about this Omicron variant?  Cuz I’m considering real hard going back into my Covid hiding hole for another year https://t.co/sHbhC96DCi
395,Sun Nov 28 23:58:15 +0000 2021,1465107805803888641,2,"@nadhimzahawi CoVID is now infecting 4% of our primary school children. For every child: 10 day’s isolation, at least 1 parent off work to care &amp; virtually bound to be infected along with other fam members. Why are you not requiring ‘safety measures’ in schools Ms Throup tells me are advised?"
396,Sun Nov 28 23:57:37 +0000 2021,1465107642699812865,0,Mentally preparing myself for the Moderna booster and the potential brutal side effects https://t.co/E4vSkr3VtR
397,Sun Nov 28 23:59:54 +0000 2021,1465108218636652547,0,"@chrisdiacon A comparison between new Covid cases and deaths (the peak on the right, the current wave) suggests that the vaccine is indeed only partially successful in stopping transmission. However in terms of keeping deaths low it’s very successful indeed. https://t.co/5qRMzK8Cpx"
398,Sun Nov 28 23:58:21 +0000 2021,1465107828931186691,1,@sharkytoronto @mrandersoninneo @udnore Back in 2019 we hadn't Covid so we can go back to that. However flu was rampant and nobody cared about it or pushed for the vaccine even though the success rate of the flu jab is way better.
399,Sun Nov 28 23:54:17 +0000 2021,1465106803742674954,0,"@No__Wake @Whatapityonyou So you think we can eradicate Covid-19 like we did small pox? You know they are two very different types of diseases, right?"
400,Sun Nov 28 23:55:43 +0000 2021,1465107167535669249,17,@DrTeckKhong Our government and journalists are causing mass hysteria with exaggerating current status on covid.
401,Sun Nov 28 23:56:29 +0000 2021,1465107359198420996,0,"After schools and colleges turn Covid clusters, testing ramped up in Chamarajanagar https://t.co/zilPBPBFUa"
402,Sun Nov 28 23:58:32 +0000 2021,1465107874477232134,0,@BiaisW @kpopmerchukGO through. 1 month (February) after buying and not hearing anything I sent a dm on here to check my order had gone through especially because it wasn’t on the master list. I got a reply saying it hadn’t been ordered yet due to an issue with shipping due to covid so I did reply to
403,Sun Nov 28 23:59:39 +0000 2021,1465108157332701188,11,@MJosling53 @Dan_GT2 Pro life but also pro covid ? https://t.co/KSHd7vigHm
404,Sun Nov 28 23:57:18 +0000 2021,1465107563012190217,1,@DBrozeLiveFree But Pfizer and Moderna already have the new better boosters in the works
405,Sun Nov 28 23:56:47 +0000 2021,1465107434956111876,3,@SullyCNBC Moderna is suggesting they will have a omicron vaccine in early 2022. Science is on it.  We will be fine.
406,Sun Nov 28 23:55:40 +0000 2021,1465107154394882050,3,"@jennyleeshee @celliottability If only they were more concerned about being proactive-acknowledging that covid is airborne, opening up boosters for more people, and making decisions that actually help keep us safe rather than just blaming others. 🙄"
407,Sun Nov 28 23:55:36 +0000 2021,1465107136787083267,1,@aha002 @globalnews mainstream media only posts communist news. have to do research to find the issues but it doesnt take long. real news stories and video evidence of people collapsing from playing sports because the got vaccinated. i am taking the jab when i have 99% chance i wont get it covid
408,Sun Nov 28 23:59:34 +0000 2021,1465108133370552325,0,"@callum5690 @ericjem7 @CNN Certain masks work for certain things. Putting a woman’s pad across your face or a bucket on your head isn’t going to work like the beginning of Covid. Cloth masks aren’t going to work. If the vaccine works, why are the majority of cases lately people with vaccinated status?"
409,Sun Nov 28 23:54:55 +0000 2021,1465106964963381254,35,PFauci is Pfizer Pfunded. How much clearer can it get?
410,Sun Nov 28 23:54:25 +0000 2021,1465106837632536580,6,"While PCR tests can detect infection with Omicron, studies are looking to whether the Covid-19 variant of concern has any impact on other test types, the WHO said Sunday. https://t.co/ldzNq2FQBw"
411,Sun Nov 28 23:57:59 +0000 2021,1465107735075340288,0,Confirmed COVID+ Adults Hospitalized: 627 ⬆️ Confirmed &amp; Suspected COVID+ Adults Hospitalized: 650 ⬆️ Confirmed COVID+ Kids Hospitalized: 10 ⬆️ Confirmed &amp; Suspected COVID+ Kids Hospitalized: 12 ⬆️ (HHS data as of 11/28/2021)  https://t.co/hFPOmq8Yvv https://t.co/9f5jK1vDoZ
412,Sun Nov 28 23:54:19 +0000 2021,1465106814098284551,0,@IsraelAnderson Really? I engage with your dismissal of covid by asking what country you mean when you say there were no hospitals that reached capacity...and you block me🙄
413,Sun Nov 28 23:58:11 +0000 2021,1465107786556227587,3,@DrDiniel @DaveKeating They find freedom a difficult concept to grasp. As shown by the readiness of some continental countries to make Covid vaccination compulsory. We used to be able to kid ourselves that other countries were moving in our free direction.
414,Sun Nov 28 23:54:06 +0000 2021,1465106759664783363,0,@PhilsandJenn @marc_benton You know what causes myocarditis in children? COVID-19
415,Sun Nov 28 23:55:08 +0000 2021,1465107018985787392,2,@nobby15 Report from SA is hospitalised patients demographic changed to mostly young 20-30's and 65% unvaccinated most vax Pfizer and Jansen so that is also of concern. https://t.co/0asb3o9u01
416,Sun Nov 28 23:58:06 +0000 2021,1465107767127986179,3,The Covid 19 lock down made me retardedd  https://t.co/XZA2C3Gimn
417,Sun Nov 28 23:56:03 +0000 2021,1465107251085996032,86,After listening to Bram's story....   Please share - it's the only way his story will be heard as MSM will not touch this.  Follow the link below to hear Bram's story as it's best told by him directly.  https://t.co/VFB1Q9n1ym https://t.co/bVf61W7r9z
418,Sun Nov 28 23:54:22 +0000 2021,1465106825720725508,1,@_camifrann Covid
419,Sun Nov 28 23:58:29 +0000 2021,1465107863538438148,7,"UPDATED: Ottawa Public Health is asking individuals who have been to eight countries, including Nigeria, within 14 days before arriving in Ottawa to self-isolate immediately and seek testing for COVID-19. #ottnews   https://t.co/Z6lW4NGFYk"
420,Sun Nov 28 23:56:42 +0000 2021,1465107412520771599,0,"Excellent thread on the conspiracy of covid and how it is dividing society and therefor putting us all at risk  especially the disabled, chronically ill and most vulnerable https://t.co/CWCF1FxBpM"
421,Sun Nov 28 23:57:56 +0000 2021,1465107724195278857,0,Came saw and that shit don’t make sense at all. Cause RNA is what allows the changes in viruses but that’s also what’s being injected.. ok cool so I need to keep reading apparently  https://t.co/EGOFVsij3N
422,Sun Nov 28 23:54:13 +0000 2021,1465106790987837442,3,"@amcelha3 @jimdtweet @rln_nelson @ejwwest @BubbasRanch @JohnDublin10 @4Clearsky @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof @rvrs_man ""The geothermal heating thing I'm familiar with.""  It's also responsible for Antarctic and Greenland ice melt from below.  And from 19-17,000 years ago, the deep ocean warmed by 2°C about 1000 years before the surface ocean warmed.  Then, a few millennia later, CO2 began rising. https://t.co/2wU7PmnOFA"
423,Sun Nov 28 23:55:41 +0000 2021,1465107156634509313,1,"as an introvert, i love social distancing, wearing masks, no more hand shakes, random touching me, eating over at peoples place, going to events with ppl, so much more. only issue i have with covid is places i like to use lobby to get food close early or closed."
424,Sun Nov 28 23:57:37 +0000 2021,1465107643639509001,0,"@Roshan_Rinaldi Phlebotomist told me there's no covid, it's a hoax, it's 5G. Had surgery, nurse in her 40s says she voted 1st time ever In 2020 just to keep Trump in. Says she used to be in a cult. Another nurse says tells her you're still in a cult. 🤬"
425,Sun Nov 28 23:57:39 +0000 2021,1465107652405436418,1,"If not for covid, she will still be here today. Allah loves you more nek, you dont have to suffer anymore. Al-Fatihah."
426,Sun Nov 28 23:58:00 +0000 2021,1465107742843097089,33,"FWIW, I independently confirmed these things with my dad and his farmer friends this weekend.  Supply chain disruptions from COVID policy coupled with price increases from inflation caused by the Fed’s monetary policy will have scary ramifications on a fragile system."
427,Sun Nov 28 23:57:52 +0000 2021,1465107708076507144,0,Ten reasons why we got Covid-19 vaccines so quickly without 'cutting corners'  https://t.co/UVuJSGUel4
428,Sun Nov 28 23:57:25 +0000 2021,1465107593685204997,31,@joncoopertweets Oh yeah while he almost died from covid in the hospital. He only lived bc he got emergency drugs no one else could get.
429,Sun Nov 28 23:54:12 +0000 2021,1465106786181079052,0,"Jalen Ramsey just got out ran by broken toe, covid infected Aaron Rodgers!!!!!!"
430,Sun Nov 28 23:58:16 +0000 2021,1465107806051356680,0,South Shore ceremony honors residents who died from COVID-19 https://t.co/RXLMnsTKAP
431,Sun Nov 28 23:59:04 +0000 2021,1465108010607513604,0,These are BS games being played by the Manufacturer’s of Moderna… these vaccines should be available to everyone around the world!! “ALL” Lives matter!!! https://t.co/3Qdw9w7ZB9
432,Sun Nov 28 23:53:52 +0000 2021,1465106700839657474,0,"@funder My sister is anti-vaccine (COVID &amp; HPV), she got a religious exemption at her job to avoid it.  My mom is ULTRA RELIGIOUS and got the vaccine &amp; booster.  Religious exemptions are a scam  My sister works at a HOSPITAL for Christ’s sake. Her patients are going to be unfortunate"
433,Sun Nov 28 23:58:08 +0000 2021,1465107774296281095,4,🇨🇦🧐👇 Ottawa tables legislation to begin 'last step' of Canada's COVID-19 support programs. https://t.co/dv3c2nxjS8
434,Sun Nov 28 23:54:41 +0000 2021,1465106906914111494,0,"@sparkly91717 @dawn_macc @GHSundayShift @HotVannaNights Vaccination makes you two thirds less likely to get Covid. When vaccinated people get Covid, they are less likely to spread it."
435,Sun Nov 28 23:53:57 +0000 2021,1465106723488903168,12,"@baym And in this case, what wiping out of host populations that happens, generally happens late, after the vast majority of transmission is past. So: not much reason to think evolution will select directly on SARS-CoV-2 virulence. Any impact will likely be incidental to transmission."
436,Sun Nov 28 23:56:21 +0000 2021,1465107326235394051,0,@ThompsonScribe Covid. Def don’t wanna put that back in your mouth
437,Sun Nov 28 23:58:56 +0000 2021,1465107976956612610,4,"Omicron ‘mild’ so far, experts say, but WHO urges caution https://t.co/qdxKpcRsQe #COVID19"
438,Sun Nov 28 23:55:11 +0000 2021,1465107033083023370,0,@covie_93 I guaranty they will use “Biden only achieved 65% vaccination rate…GQP will do better” as a campaign slogan.
439,Sun Nov 28 23:57:01 +0000 2021,1465107494087262218,57,Got my booster just now. #Moderna https://t.co/NkySkcqsbt
440,Sun Nov 28 23:59:08 +0000 2021,1465108026759819269,0,@nypost This is insanity. Over 75% down from her delta peak- millions more vaccinated/natural immunity. I’ll bet any amount of money More people will die of depression/overdoses than Covid going forward. https://t.co/9tzaMe4nFJ
441,Sun Nov 28 23:59:27 +0000 2021,1465108106694692866,1,"@immunotoxPhD @ogilville1 @swedishchf @SultaneAlexand1 @Sara4843 @tenebra99 @deralteGaukler @janem1276 @doom37455413 @raouldukeerik @AndrewLazarus4 @PaulDesmoParker @handmadekathy @namagoy @sammy44231 @Tony__Heller @mcfunny @satekor @provaxtexan @Monstercoyliar @andylumm @richykirsh @_mamadeb @JimeeLiberty @rpagano697 @kath2cats @Kathmarval @Fannyi5 @sailor_man_dan @TechARP @SkepticalMutant @runhack @CarvilleDean @ConsequentialBr @MichaelBuerger8 @WendyOrent @MsTrixter @DevoDalek @FactPhily @JamesLynchGTC @quintic @SoupTomatoSoup @WorldFullofJunk @andnowsheisnot @TyotoRiffle @pandemichoax21 @sasha13043803 @AriellaBrown @pds1st @kevinault ""Incorrect. Like not even remotely on target.""  What percentage of unvaccinated people die ""from"" covid?"
442,Sun Nov 28 23:56:54 +0000 2021,1465107465821777922,0,"Republican voter attacks are worse than Covid, it’s spreading even in blue states. Luckily there’s a cure is called the Voters Protection Act and dems just needs to get it passed. https://t.co/EvFtPakXCA"
443,Sun Nov 28 23:58:48 +0000 2021,1465107941854433286,3,"@Philmachinist @mylazareth @nillumcm It's creeping up in a lot of places. COVID isn't done with us. BTW, they were both former co-workers. Just awful."
444,Sun Nov 28 23:55:39 +0000 2021,1465107150494183431,1,@Laurie_Garrett Like 99.98% of all supposed COVID cases?
445,Sun Nov 28 23:59:22 +0000 2021,1465108087019352080,0,"Canada Mandate. “between 22 and 35 % ..said they want mandates gone by the end of the year or earlier for those activities, 28 to 34 % said either sometime in 2022 or not until at least 2023. Between 36 and 47 % ..chose an external factor… https://t.co/9S7rHbb2tX"
446,Sun Nov 28 23:56:28 +0000 2021,1465107355419430913,0,"It's all just a news story about nothing, if, but and maybes, a snipit taken from it below. ""The new variant is feared to be more transmissible, cause more severe disease and make vaccines less effective – but this has yet to be confirmed by scientists.""   https://t.co/9ZxOZQNmLl"
447,Sun Nov 28 23:59:21 +0000 2021,1465108080895660042,0,"Wa e itsi Covid rra? Fence ke eng mma e kgonne to board the flight.   Everyone is going to do their shopping at the end of the day, and yona you slaya as always 🤌🏾 https://t.co/mpII0Eg5lt"
448,Sun Nov 28 23:58:16 +0000 2021,1465107807397634053,1,@redpill4me @MrSkinnyLegz @ceelzm It's because your chart implies increases where there are decreases. And it implies that the death rate for vax is much higher than unvax.   Unvax all death: 22.9 Fully vax all death : 15.5 Unvax covid: 5.4 Fully Vax covid: 1.1  https://t.co/scShFBta7Q
449,Sun Nov 28 23:55:03 +0000 2021,1465107000170356740,16,"Omicron Is ""Extremely Mild"" Says Doctor Who First Discovered Strain; Numerous Mutations ""Destabilize"" The Virus: https://t.co/vCPFE9exzp"
450,Sun Nov 28 23:57:06 +0000 2021,1465107516040355841,9,"""Unlike in the terrible days of early last year, we have an early warning, vaccines, effective drugs, greater understanding of the disease and many painful lessons. It’s time to demonstrate that we learned them"" https://t.co/4W7U2ko11M"
451,Sun Nov 28 23:56:11 +0000 2021,1465107282526715909,0,"This is why COVID variants will never stop coming. No matter real or not, mild or major, politicians have found a power they do not want to relinquish … and each new variant justifies, to them, that the power over all of us should continue. https://t.co/BOJm6U6iOH"
452,Sun Nov 28 23:54:01 +0000 2021,1465106738156392448,3,The politics involved in COVID-19 is worse than the virus itself .  What's the buzz with the new mutation and then this vaccine company is talking about how they want to modify their vaccine in 100 days to be able to combat the new variant lol...  That fast ? Funny
453,Sun Nov 28 23:54:35 +0000 2021,1465106881932709891,0,"Stock futures move higher after Friday's big sell-off, investors monitor omicron Covid variant https://t.co/5SfqTQVeM2 https://t.co/cyVb5dCaQW"
454,Sun Nov 28 23:59:58 +0000 2021,1465108236063981570,19,How did we just normalize and created a right for anyone to demand and receive private information about the health and vaccination status of an individual? They even have GDPR rules in EU.
455,Sun Nov 28 23:56:14 +0000 2021,1465107297818984457,0,@GideonCRozner If jobkeeper went to large corporations with losing revenues during covid nobody would have complained but to be used to increase company profits and bonuses isn't on.
456,Sun Nov 28 23:58:28 +0000 2021,1465107857888759809,4,"@GoodMenProject  Thankfully, an autism mom's gratitude list is not controversial. https://t.co/jXulw3qOEy"
457,Sun Nov 28 23:55:02 +0000 2021,1465106992469446656,6,"... diesel-kerosene by 23%. When the poor and middle class people of Bangladesh are already living through indescribable economic woes in the aftermath of COVID-19 and are crushed by rising commodity prices, this price-hike has ...  Continue to read here  https://t.co/S2JizYajC0"
458,Sun Nov 28 23:55:09 +0000 2021,1465107024165969920,0,@dankennik @EssexPR @BernieSpofforth Well that’s true if vaccinated or not. For some vaxed people it will prevent them catching it some will not be affected much some will be very ill. Medicine is not an exact science. Vaccination aims to decrease risks no vaccine for any virus can eliminate risk.
459,Sun Nov 28 23:54:20 +0000 2021,1465106817348878336,1,@Dystopian21 When I was in the hospital with Covid this was mentioned to me as well. Fortunately I sleep on my stomach normally so was natural for me.
460,Sun Nov 28 23:56:28 +0000 2021,1465107356103188484,3,"From the start of the pandemic he had been saying ""we"" ""we"" ""we"". ""we need vaccinate all 7.9 billion people, some double doses"". Who the fuck is ""we""?   #4thWave #Omnicron #cyril #ramaphosa #president #lockdown #level1 #covid #Variant #vaccine #VaccineMandate #Mandatory https://t.co/4IvCbokUwz"
461,Sun Nov 28 23:57:55 +0000 2021,1465107720370016262,0,"# of LTC Outbreaks: 91  Weekly New LTC Positives: 111 Residents, 140 Staff Weekly New LTC Deaths: 12 Residents, 0 Staff Total COVID+: 12780 Residents, 14261 Staff Total Deaths: 2544 Residents, 36 Staff (CMS data as of 11/14/21)  https://t.co/xyjfcKbXf3 https://t.co/jG9ZhoM1n4"
462,Sun Nov 28 23:56:32 +0000 2021,1465107371244634112,0,Greece asks faithful to be COVID-clear to attend church https://t.co/rdOfqYBJbO
463,Sun Nov 28 23:59:15 +0000 2021,1465108055025201155,10,@tmrwisyesterday @bazjudson @RandPaul What I’m saying is Paul is completely unqualified in this sphere. I’m a neurologist. I interact with ophthalmologists. The ones I know would not be so presumptuous to think they knew fuck all about a novel coronavirus.
464,Sun Nov 28 23:58:23 +0000 2021,1465107838808862720,0,@Traceynob1 @JimDunl0p @DanUtd88 @PoliticsForAlI @Telegraph From experience? Dosnt help that there is no room in a and e and mix known people with covid with everyone else.
465,Sun Nov 28 23:57:14 +0000 2021,1465107549083029508,0,Covid this Covid that please I am tired
466,Sun Nov 28 23:56:00 +0000 2021,1465107239275012099,1,"@MarketRebels Yes, Covaxin through OCGN on behalf of Bharat Biotech.... Need something else than mRNA tech.."
467,Sun Nov 28 23:58:53 +0000 2021,1465107961638961155,2,"@jimdtweet @amcelha3 @rln_nelson @ejwwest @BubbasRanch @JohnDublin10 @4Clearsky @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof @rvrs_man ""Not changing. CO2 is.""  Jim believes the only factor that has changed in recent decades is CO2.🙄  ""there are natural climate drivers that have rapid and significant temperature impacts exceeding the anthropogenic drivers for the period of 2000-2019"" https://t.co/N6vlNdpm5L"
468,Sun Nov 28 23:54:03 +0000 2021,1465106748046462979,0,@FoxNews time to get your vaccination to protect you from ... (fake fox news)
469,Sun Nov 28 23:59:06 +0000 2021,1465108017129611274,0,@BenKoller @YouTube I hope to see Converge in Brazil...covid is controlled 🙏🏻.
470,Sun Nov 28 23:56:36 +0000 2021,1465107390035021826,1,@ShortSqueezed1 You and me both know why. Cause Africa majorly  doesn’t have clean water and most of its people are on hydroxychloroquine for anti malaria reasons as a daily regimen.  Yes folks it works great as a preventative therapeutic to covid.
471,Sun Nov 28 23:55:43 +0000 2021,1465107166965211141,2,For 1 hour on a sunny Sunday afternoon we had a glimpse of our old “normal” without Covid at the Santa Clause Parade. Thank you @DowntownStJohns
472,Sun Nov 28 23:56:02 +0000 2021,1465107246417776640,0,Third case of Omicron Covid variant detected in UK https://t.co/bFXhNQh56x
473,Sun Nov 28 23:53:59 +0000 2021,1465106731566960644,1,Daily US Covid Deaths by County For ME   2021-11-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #globalhealth https://t.co/pc4Vz8zXVn
474,Sun Nov 28 23:55:38 +0000 2021,1465107145230327817,0,"Omicron variant showing ‘unusual but mild’ symptoms, South African doctor says - https://t.co/BP7tzOYAXP https://t.co/nzasXDoKtS   Some good news ... mild symptoms."
475,Sun Nov 28 23:58:35 +0000 2021,1465107889903706112,61,I do not have enough eye rolling emojis for this  Green MP Ricardo Menéndez March raises concerns about 'inequitable' COVID-19 traffic light system | Newshub https://t.co/25dmyYYdZV
476,Sun Nov 28 23:55:44 +0000 2021,1465107172421943305,1,COVID hit 13 members of their family the first time. A year later it struck again - NPR https://t.co/7XLC1x0Inu
477,Sun Nov 28 23:56:21 +0000 2021,1465107324071198725,0,Update: my head still hurting which is unfortunately normal these days but I guess my throat was hurting from yelling lmao I was crying thinking I caught Covid https://t.co/EaduTwMyXq
478,Sun Nov 28 23:53:48 +0000 2021,1465106682774577155,1,"@DavidColabella @ad2006sfsug @dpakman That fine.  What someone decides to take seriously is up to them.    Yes, this will go on and on, covid isn't going away, we will live with it, and that is that.  Endemic  Ask your Dr;  ""When will covid be completely gone from earth for all time""  They will say ""Never"""
479,Sun Nov 28 23:56:10 +0000 2021,1465107279506722820,2,"@Fletch58238937 I Just tweeted with a dumbass who says he willingly vaccinated against ""covid"" to protect himself but he knows the virus doesnt exist. I thought they all believed this was a new scary virus."
480,Sun Nov 28 23:53:49 +0000 2021,1465106687162044422,6,Two cases of COVID-19 Omicron variant reported in Canada https://t.co/pvnkcnvRnS via @nypost
481,Sun Nov 28 23:58:13 +0000 2021,1465107796794486787,0,"By the end of 2020, the United States, with 4.5% of the world's population, had 25% of the COVID-19 deaths, 95% of which occurred in U.S. hospitals with Remdesivir protocols...  All by 1 man's direction   Almost at the end of 2021.   Same bull 💩 https://t.co/2AGa6Oafpl"
482,Sun Nov 28 23:58:49 +0000 2021,1465107948569391106,1,@straits_times How could S'pore find out if Omicron is spreading inside when MOH announced on 2 Oct someone tested + with ART but no sympt cld just recover at home? Thus it is likely that Omicron is now spreading coz MOH hasn't been test sequencing for more than1.5 mths  https://t.co/AtbRaLmLzd
483,Sun Nov 28 23:56:18 +0000 2021,1465107312016642052,5,"There's some changes here.. I see barricades, wristbands after checking covid Vax card &amp; sofi personnel directing the lines. Hopefully tonight entry to the stadium will b smooth ...like butter 🧈  @BTS_twt @bts_bighit  #PTD_ON_STAGE_LA https://t.co/yr5UA1MHrS"
484,Sun Nov 28 23:54:37 +0000 2021,1465106888954163204,0,@JohnBoweActor @Twitter Reconsider what you share on social media maybe? That just MIGHT be the issue... sputnik news? c'mon Russia totally lied about their COVID cases and deaths until it became too obvious and used state controlled outlets like sputnik to manage the lies
485,Sun Nov 28 23:56:22 +0000 2021,1465107328043143169,3,@DrGillLeighton @suzannealma ATM there's no evidence it's deadly either .... https://t.co/o6YRYU9mim
486,Sun Nov 28 23:59:36 +0000 2021,1465108143059390472,0,@JDBunkis I wonder if all the Canadian covid rules played a factor in this signing. Pretty big difference between Toronto and Texas in terms of regulations.
487,Sun Nov 28 23:55:41 +0000 2021,1465107157645467650,20,@GasMoneyBob Did he just give a ref coronavirus?
488,Sun Nov 28 23:55:29 +0000 2021,1465107106978312198,1,"@tttliveonline @TTPoliceService @TTDefenceForce  JAPAN kicks covid's butt with IVM ( Ivermectin )  INDIA kicks covid's butt with IVM ZIMBABWE kicks covid's butt with IVM ROWLEY kicks OUR butt WITH COVID DESTROYS ECONOMY &amp; HUMAN RIGHTS, THEN BLAMES THE UNVAXXED!  https://t.co/4vw7RWqsfn"
489,Sun Nov 28 23:55:33 +0000 2021,1465107126418755584,1,"@Dinanzo7 @ztsamudzi This is still the Ministry of Health’s “red” list based on their COVID-19 traffic light code system. So, it is not purported to be for other than COVID-related reasons."
490,Sun Nov 28 23:56:46 +0000 2021,1465107429604143104,0,45% of deaths after COVID vaccination happen in the first 2 weeks - by Steve Kirsch - Steve Kirsch's newsletter https://t.co/eyK8FCAU1d
491,Sun Nov 28 23:54:10 +0000 2021,1465106775489740810,0,"@tatyana_md_phd @39a5c8c961d34f6 @Erinn2ns @rak3re @GovRonDeSantis There are two relatively effective vaccines, and two effective therapeutics, Covid is defacto as trivial as the flu at this point."
492,Sun Nov 28 23:56:53 +0000 2021,1465107460298088453,2,Covid booster is no joke. Do it anyway.
493,Sun Nov 28 23:56:07 +0000 2021,1465107265841766405,2,@XanderMobusVO Yeah! Beat that COVID up! https://t.co/optz5E9WFS
494,Sun Nov 28 23:57:39 +0000 2021,1465107652829081601,1,"Anti-covid and pro-m/arcos people have so much in common. Both don’t give a shit if the bad things don’t happen to them, which is why they think they’re right 🥱"
495,Sun Nov 28 23:56:03 +0000 2021,1465107251585298435,0,Being ‘punished’ for early detecting new COVID-19 variant Omicron: South Africa https://t.co/56M5DT4gCA
