,time,id,like,text
392,Mon Nov 29 23:58:56 +0000 2021,1465470365271044100,2,Ontario’s Chief Medical Officer of Health Dr. Kieran Moore mentioned the possible acceleration of the province's third dose vaccine strategy in the wake of a newly discovered COVID-19 variant of concern in the province. #Oakville #Halton  Read more: https://t.co/5cyJz3Waqy https://t.co/zf5e2X6QMw
393,Mon Nov 29 23:58:12 +0000 2021,1465470180608249858,2,"Effective today, all participants in aquatic centre activities ages 12 and over are required show Proof of Vaccination. Participants in youth sports or child/youth programs are exempt. https://t.co/TgvHFZabYS https://t.co/yPgn0DjnuU"
394,Mon Nov 29 23:59:08 +0000 2021,1465470412859523072,0,@seoulpower1 @PollyHogleg @shaun_vids Keep doing it then indefinitely. There are other things you can transmit other than Covid.
395,Mon Nov 29 23:57:31 +0000 2021,1465470006540468234,0,"@wbz @HagerWBZ @CNN @MSNBC @FOXNEWS Sadly, U.S. is closing in on 3 years of the deadly Trump Virus with dishonorable @SenateGOP @HouseGOP Republicans disavowing THEY were first in line for Covid Shots and still spinelessly discouraging their gullible 'Red Hats' not to vaccinate! Criminal @GOP!! https://t.co/83ovmUNZoy"
396,Mon Nov 29 23:56:44 +0000 2021,1465469809739456514,9,"Sex Discrimination Commissioner Kate Jenkins’ review of the culture in parliamentary workplaces will be released publicly today, the Coalition’s party room meeting was told this morning. https://t.co/dzram5BPBt"
397,Mon Nov 29 23:54:35 +0000 2021,1465469269836066816,2,"Letter fm Catherine the Great Shows Her Support 4 Inoculations ""She invited an English physician 2 inoculate her &amp; her son 2 show the Russian people it was safe. She provided the MD w a carriage in case she died &amp; he needed an urgent route out of Russia. https://t.co/rOVIMiLzRf"
398,Mon Nov 29 23:54:24 +0000 2021,1465469222360793089,0,VACCINATION: What does appearance of #Omicron variant mean for the double-vaccinated? https://t.co/UAY6mKx7q1
399,Mon Nov 29 23:54:47 +0000 2021,1465469320251723780,123,CDC to ALL adults...get boosters https://t.co/hpkl8p3XPS
400,Mon Nov 29 23:56:14 +0000 2021,1465469683411439622,2,"anyone in the Boston, MA area have tips for booking a Pfizer booster shot? having the worst time finding availability"
401,Mon Nov 29 23:58:30 +0000 2021,1465470254532993032,2,COVID seems to have instilled weird habits in the film industry that honestly I don't understand.  Movies also seem to be coming out on Blu-Ray sooner. Ron's Gone Wrong is coming out on Blu-Ray like next week and like ??? it just came out in theaters???
402,Mon Nov 29 23:55:30 +0000 2021,1465469499814072320,0,"When you can't convince them with COVID throw a scarier name at them, Omicron variant The only variant is that those who are NOT vax/masked are healthy mentally and physically-the rest are graphene oxidized AI https://t.co/hXa49wY4Ox"
403,Mon Nov 29 23:55:27 +0000 2021,1465469488732717067,0,Misrepresentation of statistics..? Colour me shocked..  #Omicron #OmicronVariant #covidvariant #COVID19 #coronavirus https://t.co/bvH3JJv1Yy https://t.co/DGSs7ORdqE
404,Mon Nov 29 23:57:56 +0000 2021,1465470111423217664,0,GMB’s Alex Beresford is bedridden with Covid as he suffers from ‘really bad’ symptoms https://t.co/8yOCvUJNsR
405,Mon Nov 29 23:59:45 +0000 2021,1465470570301059077,0,No!It’s not possible !  😂😂😂😂😂😂https://t.co/wyteMssC6t
406,Mon Nov 29 23:59:02 +0000 2021,1465470389190987784,0,@Randall87454048 @DanielAndrewsMP The UK just reduced the booster interval to 3 months.  https://t.co/iQmPJq9oOH https://t.co/61jak68IKY
407,Mon Nov 29 23:55:00 +0000 2021,1465469375717253125,5,@BareKnuckleMC @funkmasterMMA @ufc Did you misread what I wrote? I agree. I’ve been seeing fighters slipping around and complaining about it. Seems to happen on the logos a lot. Or after this covid stuff - maybe whatever they’re spraying leaves some coat of slippery residue
408,Mon Nov 29 23:57:35 +0000 2021,1465470025683423233,4,"@chesterp13 @RepHartzler Exactly Vick, you're worried about 100's of ""thousands"" over the last 50-years that might be. What about the 775,000 COVID deaths in just these last two years that were actual people dying not Zygotes."
409,Mon Nov 29 23:56:50 +0000 2021,1465469836486746120,0,"@Simone8k @FascistFB @MeidasTouch Now you're just spouting straw men Vaccines shouldn't be measured by whether they are 100% effective, but whether they lower the risk of contracting, transmitting, and dying from covid. By that measure, yes, they are effective"
410,Mon Nov 29 23:55:05 +0000 2021,1465469395543769088,1,"Why did Biden Administration throw away over 40,000 unused doses  of Coronavirus Vaccine that became outdated instead of donating them to other nations before expiration Is this part of “Biden Plan”?Now 100k more dead than last year Total Failure"
411,Mon Nov 29 23:58:48 +0000 2021,1465470330454122501,1,@GOP No he didn't. He never said he had the power to eradicate the Coronavirus because that's ridiculous.
412,Mon Nov 29 23:56:07 +0000 2021,1465469655334727690,9,The Steeler just placed OLB TJ Watt on the COVID-19 list.
413,Mon Nov 29 23:54:36 +0000 2021,1465469274449801222,1,"my school wants everyone to get covid tested after thanksgiving break, but like, not until wednesday lol. everyone knows u cant spread covid the first week after a break dont worry about it."
414,Mon Nov 29 23:56:37 +0000 2021,1465469782455693316,1,@IvorMectin1 @sebastian_shemi They are both geniuses for orgnaising a massive hoax and dumb for letting said plans leak out everywhere at each step! Unless of course it regards Pfizer data then they can keep it secret for 55 years. Curse them!!!
415,Mon Nov 29 23:55:38 +0000 2021,1465469532605190151,2,"The Omicron Covid variant is no excuse for new lockdowns or vaccine mandates, as New York Gov. Kathy Hochul’s damage to hospitals shows. https://t.co/0tllwAOBrA"
416,Mon Nov 29 23:59:23 +0000 2021,1465470478005514245,6,"@CheriDiNovo Tried to book at family doc and we can’t even book there for people on list already.  Still waiting.  So booked through region still a week away.  Multiple cases in workplaces here and at risk because of it, also can’t get a covid test booked.  6 days now waiting."
417,Mon Nov 29 23:58:48 +0000 2021,1465470331959877645,0,While Ontario waits for &lt;70s to become eligible for 3rd vaccine doses the UK’s is speeding up eligibility plus halving the minimum gap between jabs  to 3 months. They're currently already boostering over 40s while Ontario dithers. https://t.co/cvE5sWLQ5W #onpoli #CovidON
418,Mon Nov 29 23:59:00 +0000 2021,1465470381591076865,0,"WHO flags Omicron risk, travel curbs tighten, Biden urges vaccination https://t.co/SIS6mz28f4"
419,Mon Nov 29 23:57:17 +0000 2021,1465469947308613633,1,"Prayers for Michigan kids to live, be loved, have rides to worship, grow in wisdom/sobriety, have happy Hanukkah Christmas ❤🙏🕎🔯🎄✝️Michigan #13 WORST state death rate in U.S. 673,282 deaths recent 7 years 2013-2019 (#1 WORST) not COVID https://t.co/EJZlCVMeAU https://t.co/XcsdvAK3KB"
420,Mon Nov 29 23:58:23 +0000 2021,1465470223268593670,71,@POTUS Please stop paying for the COVID-related health care of those not vaccinated by choice.
421,Mon Nov 29 23:59:59 +0000 2021,1465470627603787778,3,Natural Immunity Works Better Than COVID Vaccines: New England Journal of Medicine https://t.co/coWCSohHq6
422,Mon Nov 29 23:55:27 +0000 2021,1465469486358798339,0,"@RBReich If you want lower prices for new medicines, who will pay for the billions of Dollars R&amp;D for future drugs? The Government? Let American companies do what the do best:  bring brake through drugs to the market. Without the current Pharma set up, we would not have a Covid vaccine."
423,Mon Nov 29 23:58:49 +0000 2021,1465470332391895042,1,@amitmalviya @BJPMM4Bengal Apply Medical Emergency in the Congress and Left ruled states. GOI must directly control these states to take control on Covid situation. Voters of these states are observing Congress and Left parties. Apply immediately Emergency on Kerala.
424,Mon Nov 29 23:59:10 +0000 2021,1465470422938316811,7,"Two new anti-viral treatments for Covid are huge breakthroughs. It's not all bad news, folks. Keep your hope strong: https://t.co/NM4dMfhe73"
425,Mon Nov 29 23:57:35 +0000 2021,1465470024131530761,1,"@NickMira110 @Communigirl @POTUS I know right? Remember when he was arrested on that yacht of that Chinese billionaire?  Oh wait no, that was Trump's strategist Steve Bannon.  Remember when Biden praised Xi for his ""transparency"" as COVID raged through the US? Oh wait, that was Trump!  https://t.co/VNzX55Pup8"
426,Mon Nov 29 23:56:38 +0000 2021,1465469784825507842,0,"@VignetteRobin @JournoStephen A. he’s a Scottish Journalist.   B. I’m an Independence supporter and completely agree.   She needs to go.  Obsession of GRA, Climate Change and CoVid.  All in the hope it furthers her career.    Not why the SNP MPs/MSPs and Councillors are elected."
427,Mon Nov 29 23:55:21 +0000 2021,1465469463470379008,0,hopefully covid will die down soon enough cus i cannot stand assisting online classes. still end up yawning for every 5 mins even tho i slept early last night
428,Mon Nov 29 23:57:41 +0000 2021,1465470050941472783,1,@SneezeVr Well! It’s official COVID has infected all my favorite friends and all the people I want to befriend
429,Mon Nov 29 23:55:01 +0000 2021,1465469376786833415,3,I heard there is a new variant of Covid..  OM NOM NOM Nicron  #Omnomnomnicron
430,Mon Nov 29 23:58:18 +0000 2021,1465470205488943107,0,"@ltgrusselhonore @POTUS @CDCgov @JoeNBC @WHCOS @MSNBC @CNN @CBSNews @ABC Poetic Justice may come to China.   If the Omicron version of Covid shuts down the 2022 Olympics, it will show China you don’t hide information from the World because it will come back haunt you."
431,Mon Nov 29 23:55:26 +0000 2021,1465469484706131973,1,"Join us this Friday for our virtual conference, as we hear from Dr. Charles G. Allen and Chris Shimer on ""The Psychology of Vaccination Resistance: Autonomy, Public Health, and Medical Ethics."" Registration is still open for Friday's event! CEs available: https://t.co/LcgiYfEsal"
432,Mon Nov 29 23:59:05 +0000 2021,1465470399739842562,0,"The CDC advised all adults should get the COVID booster shot when they are eligible, a change from earlier advice that some adults could choose to do so. https://t.co/U0qGcjZOQT"
433,Mon Nov 29 23:54:59 +0000 2021,1465469368515448839,0,"@SatOShea @Dennis_Porter_ Yeah, I don’t think there are many people arguing that the vaccine doesn’t reduce the symptoms and likelihood of contractions. The issue is that the side affects could be worse than covid and perhaps it’s even likely. But it’s okay, we’ll find out in 55 years 😂"
434,Mon Nov 29 23:54:40 +0000 2021,1465469292087070726,1,@Kenneth72712993 @CrispyCX @JohnDublin10 @4Clearsky @BubbasRanch @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @jimdtweet @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @ejwwest @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof Also this  https://t.co/WwIePpKJ6Q
435,Mon Nov 29 23:57:25 +0000 2021,1465469983115251713,1,"""Trinny Woodall has revealed she has been left bedridden after having her booster jab and flu vaccination on the same day. The star, 58, said she felt like she had 'been hit by a truck' after being advised to have both jabs over the weekend. ""https://t.co/rCezDjZVMW"
436,Mon Nov 29 23:56:46 +0000 2021,1465469820493877256,5,"When COVID-19 hit, registered nurse Kellie Wunsch volunteered to be on the rapid response team that was dispatched when patients became critically unstable. See her fight for her patients lives and dignity in #TheFirstWave, now playing in theaters. 🎟: https://t.co/quC5P0uUuc https://t.co/4269S8tJE6"
437,Mon Nov 29 23:55:34 +0000 2021,1465469516234821636,0,BREAKING: PFIZER MARKETING ARM SUGGESTS THEIR VACCINES WILL SOLVE THE CURRENT PROBLEM UNTIL THEY DON’T. https://t.co/gYZIgEPNW1
438,Mon Nov 29 23:57:55 +0000 2021,1465470107849687043,140,I will never get over influential people going on TV and asserting that the overlooked weapon against COVID is getting COVID.
439,Mon Nov 29 23:57:53 +0000 2021,1465470100803395585,1,All NDSU employees required to get coronavirus vaccine https://t.co/fhsYtNP39I
440,Mon Nov 29 23:57:35 +0000 2021,1465470023464628225,2,Peter Daszak Reveals How Covid Was Created In A Lab In China  https://t.co/R3q360GvKv
441,Mon Nov 29 23:56:35 +0000 2021,1465469773693792258,5,@banananam @Sabrina96966140 Nearly half of our staff work from home. A lot of the jabbed is going into the office and guess what? Loads of them got covid in the office... The jabbed are giving the jabbed covid. Who would have to thought it 😂😂😂
442,Mon Nov 29 23:59:51 +0000 2021,1465470592614817797,1,Why WHO skipped two letters of the Greek alphabet in naming Omicron https://t.co/xPJ1TS3pLP
443,Mon Nov 29 23:57:37 +0000 2021,1465470034030075912,9,"@SeaneryXrp @Eric_Schmitt @RichFlareFLR “Experimental?” Already hundreds of millions of doses administered just in the United States. Hardly experimental. And, yes, the #Science does show that vaccination reduces transmission. But, I’m sure you already wear a mask to reduce transmission, right? Just stop."
444,Mon Nov 29 23:54:57 +0000 2021,1465469362182266888,2,@ahandvanish @LauraMiers Is that why I felt like my muscles were seizing up when I start jogging 2 months after covid?
445,Mon Nov 29 23:54:58 +0000 2021,1465469365147430913,318,Workers in the designated high-risk settings will be required to have at least one vaccination dose by 17 December and be fully vaccinated by 23 January.
446,Mon Nov 29 23:55:04 +0000 2021,1465469389545869316,1,Omicron variant: CDC recommends COVID-19 booster for all adults amid latest threat https://t.co/MH6ZVMW8E3
447,Mon Nov 29 23:58:47 +0000 2021,1465470328004431874,2,@denniallen I note several who marched last weekend now with COVID. How stupid are these people- marching close together with no masks and many unvaccinated. It’s like a mass attempt at suicide. Only trouble is they may infect innocent people.
448,Mon Nov 29 23:54:32 +0000 2021,1465469255013392385,0,"Beltway Insider: Biden, Putin/China, COVID/Vaccine Totals, Strickland/Arbery, Steven Sondheim https://t.co/yiW2O7NbWC"
449,Mon Nov 29 23:56:08 +0000 2021,1465469659520638978,3,Not covid ruining my 18th year and my 20th as well.
450,Mon Nov 29 23:55:30 +0000 2021,1465469498803249161,7,@ed_bengelsdorf @jimcramer Covid vaccines do not keep the spread of covid.  People who were vaccinated were shown to be super spreaders of it. Fact check my dude.
451,Mon Nov 29 23:55:01 +0000 2021,1465469377059377163,1,"@Catsorange1 Been a helluva 2 years for Moderna. Under $20 Jan 2, 2020. https://t.co/HZK4weJOEg"
452,Mon Nov 29 23:59:44 +0000 2021,1465470563200094216,1,"So who’s right, I wonder 🤔, science experts or my new ‘friends’ (not sure if they are Australian or even actual people). https://t.co/4EfEecqLea"
453,Mon Nov 29 23:55:53 +0000 2021,1465469597239296003,0,Commentary: Why normally decisive parents worry about vaccinating young children against COVID-19    https://t.co/sNDkVA0MWT
454,Mon Nov 29 23:54:40 +0000 2021,1465469289662763012,0,@RNCResearch @GOP Trump shutting down the coronavirus: https://t.co/WlXgR4Q7lb
455,Mon Nov 29 23:59:37 +0000 2021,1465470536805339140,4,"@JohnDublin10 @CrispyCX @BubbasRanch @Kenneth72712993 @Moderna5G_666 @amcelha3 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @jimdtweet @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @ejwwest @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof ""Probably because the unvaxed generally take their health less seriously.""  There is no evidence to support this hypothesis.  Furthermore, data provides no real evidence that the benefits of vaccines outweigh the risk."
456,Mon Nov 29 23:54:57 +0000 2021,1465469361758646275,0,New Covid variant just dropped https://t.co/1QqfceOqNC
457,Mon Nov 29 23:57:07 +0000 2021,1465469908008017927,1,"@KipHenley There  is no comparison between the two.. Flu generally has no long lasting after effects, while the Covid pathogen has long term after effects on lungs and heart.. Worth the risk? you can take it.. my GG get vaccinated."
458,Mon Nov 29 23:55:53 +0000 2021,1465469596161429512,2,"@TonyBaduy @ScienceyS @Zara20202020 @Kathmarval @DCGreenZone1 @realtybytesSRQ @GloriaJH @ianfmusgrave @TakethatCt @doritmi @provaxtexan @RenfieldThomas @lucialiljegren @ConsequentialBr @indyymac @melissa94307909 @crabb_vicki @ncdave4life @stevenmosher @Mchael21592783M @AndrewLazarus4 @_mamadeb @quigley_jesse @iBlatant @Suesue2point0 @gobantwo2 @diederikdk @tenebra99 @LiamKav @Tony__Heller @Kolyin @MilanovNina @ghoppe @AndyMac84956921 @mcfunny @AGoldsmithEsq @SpookyJay36 @MdRisette @BichonAtLaw @deNutrients @FrankDElia7 @floraoddchild @CharaStone6 @chickaboy @Top_Muppetries @smyl2day @SkepticalMutant @AcademicShards @carlsmythe @policing_uk You don’t know basic facts because the media doesn’t care to cover the sins of their sponsors. Now extend that to your average everyday American, those you expect to understand the risks of Covid vaccination because a research paper was written in English and touched on."
459,Mon Nov 29 23:57:27 +0000 2021,1465469991000678411,0,"@JimMack1211 @ltgrusselhonore @POTUS @CDCgov @JoeNBC @WHCOS @MSNBC @CNN @CBSNews @ABC Poetic Justice may come to China.   If the Omicron version of Covid shuts down the 2022 Olympics, it will show China you don’t hide information from the World because it will come back haunt you."
460,Mon Nov 29 23:57:55 +0000 2021,1465470109032624129,1,"One thing Covid-19 has taught us is that we are self sufficient  in crime, poverty, and illiteracy. Other than that we rely on another country for most everything."
461,Mon Nov 29 23:57:55 +0000 2021,1465470109053562880,1,@sagetoko My booster had very little effect on me.I got flu and Covid booster the same time and I was amazed at how easy it was to recover; just a bit tired with sore arms
462,Mon Nov 29 23:55:08 +0000 2021,1465469409393315842,11,"The next wave of COVID being called ""The Omicron Variant"" has me thinking of this every time I hear about it.  Thanks, Futurama. https://t.co/tPMPLZPuOu"
463,Mon Nov 29 23:54:27 +0000 2021,1465469235514118148,10,I’m taking a moment to understand the “Stockdale Paradox” again. Some deep wisdom for all of us HCW’s facing the insane stressors of covid &amp; beyond.
464,Mon Nov 29 23:59:39 +0000 2021,1465470543457566728,0,"@Toddandrews234 ? You were focusing on older people as if Covid is ""only"" a danger to them, so I'm pointing out that it's a danger to anyone with a weaker immune system, which can include other children. But you're saying I'm risking my child's life by getting him vaccinated - which is untrue."
465,Mon Nov 29 23:56:41 +0000 2021,1465469798092091397,1,"@LiberallyTweets Yep. Covid-19 has been the ultimate Litmus test. Many people failed. The past 2 years have been so revealing.   We made it though, we passed the test 💪"
466,Mon Nov 29 23:57:46 +0000 2021,1465470068536586240,0,@DanGurneyH Report: The Fully Vaccinated Account for 81% of the COVID Deaths in the UK https://t.co/gzoycot2D4 via @gatewaypundit
467,Mon Nov 29 23:58:00 +0000 2021,1465470128804532224,0,"""The New Omicron Coronavirus Variant Is ‘Highly Mutated’ What Does This Mean?"" https://t.co/8D97xuZ5wp #health #pharma"
468,Mon Nov 29 23:59:58 +0000 2021,1465470624541806593,0,wtd if nawala vaccination card fuck
469,Mon Nov 29 23:59:36 +0000 2021,1465470533135323139,0,@ndtv Wating a day discovering the zulu varient and end of the covid era! Fucked from alpha ~zulu hysteria !
470,Mon Nov 29 23:55:27 +0000 2021,1465469485884887045,5,"In studio today talking about the Texas Governor’s race. Also, thoughts when it comes to COVID-19. https://t.co/j8e1seLONj"
471,Mon Nov 29 23:59:56 +0000 2021,1465470614370615304,1,"@williambrady12x @POTUS Hypothermia, COVID. I see the correlation"
472,Mon Nov 29 23:56:26 +0000 2021,1465469735991132166,1,@Luisdej40495665 @LatinoStonks @BrandonLeeFig Covid
473,Mon Nov 29 23:54:33 +0000 2021,1465469260478640131,0,"@AlexBC997 @ChrisCuomo Andrew was praised by EVERYONE at that time, he was the golden boy with the midas touch, so yes, I get why he was on everyone's show. You're telling me you wouidnt put your brother on after all his accolades he was receiving? This only became an issue after the Andrew's covid..."
474,Mon Nov 29 23:56:48 +0000 2021,1465469826554605569,0,I wonder how many people hide intentional suicide from friends and family by taking covid boosters
475,Mon Nov 29 23:55:26 +0000 2021,1465469482080505864,1,@CMOH_Alberta The new mutated India virus running wild in Alberta and Canada. Daily covid positive numbers 40% of fully vaccinated people and that will move too 80% by Christmas. Jan 15 Alberta will see tip of 5th covid wave same across Canada. Prepare yourselves for another LONG COVID WINTER
476,Mon Nov 29 23:56:38 +0000 2021,1465469783399272451,1,WATCH OUT FOR ONLINE VOTING EXPANSION:? Here we go again! Democrats are getting ready to rig &amp; to cheat the election! They’re not letting a good covid crisis go to waste.  @SteveSebelius @rgj  @SarahAshtonLV #RJNow @lasvegassun @jjauthor @blakeapgar @meganmesserly @reviewjournal https://t.co/OcJPziKCs5
477,Mon Nov 29 23:54:32 +0000 2021,1465469257324576780,0,Rep. Grothman to Newsmax: Omicron Brings New Worries on Immigrant Testing | https://t.co/PHcRJbPPmc https://t.co/Hp4p6TTp4C
478,Mon Nov 29 23:58:28 +0000 2021,1465470247524253697,0,"Cases and outbreaks are still surging in schools, as health officials say the latest statewide spike is being driven by the unvaccinated. https://t.co/t9sxis8wSp"
479,Mon Nov 29 23:59:33 +0000 2021,1465470517218103298,2,"How are they planning to convince the anti-vaxers?  How many more who were anti-vax do we have to see die on video, crying that they were wrong?  All vaccinated adults should get a Covid-19 booster shot because of the Omicron variant, CDC says https://t.co/16xR1hcJFx"
480,Mon Nov 29 23:54:54 +0000 2021,1465469347397181443,0,"GENEVA (AP) — The World Health Organization warned Monday that the global risk from the omicron variant is “very high” based on the early evidence, saying the mutated coronavirus could lead to surges with “severe consequences.” https://t.co/3F0eGIVCBX"
481,Mon Nov 29 23:56:37 +0000 2021,1465469781189046273,6,alt text:  #moanersgottalent tip your hosts  Enny @FinesseEness: $Eniola186 Phat Pfizer Pussy @Iam_Afrodisiac: $itsafrodisiac  L. @Thee_Lword: $leijah_a Lanell @ilanelljade: $lanelljade Andrew @annejroo: $annejroo J @_bblmeat: paypal @ mistajayjay Hex @cybertiits: $theecursedoll
482,Mon Nov 29 23:54:48 +0000 2021,1465469324005720081,0,New COVID Variant Detected in Multiple Countries https://t.co/i6P1U04bj9
483,Mon Nov 29 23:57:35 +0000 2021,1465470022298619909,1,"@law4all3 If you have any better idea then let us know! I wish you could also see all those severely ill, young and healthy patients dying of covid in hospitals like i do!"
484,Mon Nov 29 23:56:22 +0000 2021,1465469717460787211,0,@cncsroses FROM COVID?
485,Mon Nov 29 23:56:14 +0000 2021,1465469684757630976,0,First cases of Omicron COVID-19 variant detected in Canada: What we know https://t.co/pbS5BQYhtQ via @CTVNews
486,Mon Nov 29 23:57:43 +0000 2021,1465470058377973761,1,@jackmjenkins Was not great with second shot. No side effects save some soreness third shot (also Moderna all the way). Got flu shot with the booster (not recommended).
487,Mon Nov 29 23:59:58 +0000 2021,1465470621945671685,1,How to go viral? Just be a COVID-19 mutation #Omicron: Everyone will talk about you. Make fun of you. Will gossip about you. Will create bullshit around you. Will die for or with you and get invested with you. A few days after your birth you will be world famous! think about it! https://t.co/LsSFgu2Wcc
488,Mon Nov 29 23:59:52 +0000 2021,1465470597777924099,0,"And to this day, Covid-19 itself has never been isolated in the lab. The con job continues. https://t.co/8CsTbics7p"
489,Mon Nov 29 23:57:40 +0000 2021,1465470045006479364,0,"Researchers Review COVID Database, Make a Huge Discovery When They Exclude Vaccinated People via @WestJournalism https://t.co/SpW6UIF143"
490,Mon Nov 29 23:59:32 +0000 2021,1465470516379021313,2,"@jessica_leigh75 @EmergencyBK 🤣😂 The new COVID safe medical appointments, Telehealth etc., have been a boon, but can be tricky to negotiate."
491,Mon Nov 29 23:59:40 +0000 2021,1465470547748339716,2,"The sad reality of this virus 🦠  ▪️More than 775,000 people in the 🇺🇸  have died from COVID-19. ▪️Left behind are tens of thousands of children — some orphaned entirely — after the parent or grandparent who cared for them died 🥲🥲   https://t.co/h4JNrDdTMH"
492,Mon Nov 29 23:58:22 +0000 2021,1465470222458974208,8,I know young kids generally do not experience severe disease with Covid so I was never panicking about my nine year old. But I don’t think I fully realized how worried I was until I booked her appointment today and the floodgates opened. Just so grateful to science!
493,Mon Nov 29 23:59:24 +0000 2021,1465470480614182915,0,@segrivas @NSWHealth Lol yes just cause you're vaccinated doesn't mean you don't get covid....
494,Mon Nov 29 23:57:00 +0000 2021,1465469876781338626,0,"""Letter From Catherine the Great Shows Her Support for Inoculations"" by BY AMANDA HOLPUCH via NYT New York Times https://t.co/QyJMkUP0jF"
495,Mon Nov 29 23:59:55 +0000 2021,1465470610998697985,0,Jim Cramer’s investment playbook for the Covid omicron variant - https://t.co/V8U1gjxCg9
496,Mon Nov 29 23:56:44 +0000 2021,1465469812197531648,218,New variant to be blamed for heart symptoms occurring due to jabs https://t.co/D8Mhd48sya
497,Mon Nov 29 23:56:00 +0000 2021,1465469625269952518,0,All city employees of Langley will soon need to follow a new vaccination rule that has been set in response to the pandemic.  https://t.co/jVETOcFwbN
498,Mon Nov 29 23:56:08 +0000 2021,1465469659612917763,0,CDC Strengthens Advice for Boosters as Omicron Variant Spreads Globally https://t.co/ubN5SOFvmU   New.
499,Mon Nov 29 23:54:34 +0000 2021,1465469265155403777,0,"@lezzlemynezzle @BGHokie01 @leballonrogue @Acyn Relative immunity is not something I've been following, and I've no comment on the merit or applicability of those Israeli studies. Natural immunity implies infection, so it isn't a strategy to seek, but its effectiveness does merit consideration regarding vaccination mandates."
